customer_id,age,gender,city,email,age_group
C024111,48,Other,Lisbon,user24111@example.com,Middle-aged (46-60)
C024112,60,Male,Lisbon,user24112@example.com,Middle-aged (46-60)
C024113,58,Other,Lisbon,user24113@example.com,Middle-aged (46-60)
C024114,28,Female,Coimbra,user24114@example.com,Adult (25-45)
C024115,40,Female,Coimbra,user24115@example.com,Adult (25-45)
C024116,67,Other,Lisbon,user24116@example.com,Senior
C024117,25,Female,Porto,user24117@example.com,Adult (25-45)
C024118,34,Female,Lisbon,user24118@example.com,Adult (25-45)
C024119,56,Other,Porto,user24119@example.com,Middle-aged (46-60)
C024120,46,Other,Lisbon,user24120@example.com,Middle-aged (46-60)
C024121,39,Female,Faro,user24121@example.com,Adult (25-45)
C024122,62,Male,Lisbon,user24122@example.com,Senior
C024123,68,Male,Lisbon,user24123@example.com,Senior
C024124,35,Male,Faro,user24124@example.com,Adult (25-45)
C024125,50,Other,Coimbra,user24125@example.com,Middle-aged (46-60)
C024126,64,Other,Braga,user24126@example.com,Senior
C024127,61,Male,Braga,user24127@example.com,Senior
C024128,32,Male,Braga,user24128@example.com,Adult (25-45)
C024129,54,Other,Coimbra,user24129@example.com,Middle-aged (46-60)
C024130,22,Other,Porto,user24130@example.com,Youth (16-24)
C024131,27,Female,Lisbon,user24131@example.com,Adult (25-45)
C024132,61,Unknown,Braga,user24132@example.com,Senior
C024133,20,Other,Faro,user24133@example.com,Youth (16-24)
C024134,29,Female,Braga,user24134@example.com,Adult (25-45)
C024135,51,Other,Faro,user24135@example.com,Middle-aged (46-60)
C024136,56,Other,Braga,user24136@example.com,Middle-aged (46-60)
C024137,65,Other,Coimbra,user24137@example.com,Senior
C024138,66,Male,Lisbon,user24138@example.com,Senior
C024139,59,Female,Faro,user24139@example.com,Middle-aged (46-60)
C024140,20,Male,Coimbra,user24140@example.com,Youth (16-24)
C024141,34,Other,Faro,user24141@example.com,Adult (25-45)
C024142,55,Other,Coimbra,user24142@example.com,Middle-aged (46-60)
C024143,51,Female,Coimbra,user24143@example.com,Middle-aged (46-60)
C024144,31,Other,Braga,Unknown,Adult (25-45)
C024145,55,Female,Porto,user24145@example.com,Middle-aged (46-60)
C024146,32,Other,Braga,user24146@example.com,Adult (25-45)
C024147,54,Female,Lisbon,user24147@example.com,Middle-aged (46-60)
C024148,40,Male,Lisbon,user24148@example.com,Adult (25-45)
C024149,21,Other,Coimbra,user24149@example.com,Youth (16-24)
C024150,54,Male,Porto,user24150@example.com,Middle-aged (46-60)
C024151,41,Other,Braga,user24151@example.com,Adult (25-45)
C024152,44,Male,Porto,user24152@example.com,Adult (25-45)
C024153,40,Male,Porto,user24153@example.com,Adult (25-45)
C024154,36,Female,Braga,user24154@example.com,Adult (25-45)
C024155,50,Other,Porto,user24155@example.com,Middle-aged (46-60)
C024156,63,Male,Coimbra,user24156@example.com,Senior
C024157,18,Female,Lisbon,user24157@example.com,Youth (16-24)
C024158,29,Female,Lisbon,user24158@example.com,Adult (25-45)
C024159,69,Other,Lisbon,user24159@example.com,Senior
C024160,39,Female,Porto,user24160@example.com,Adult (25-45)
C024161,51,Other,Lisbon,user24161@example.com,Middle-aged (46-60)
C024162,69,Other,Faro,user24162@example.com,Senior
C024163,65,Female,Faro,user24163@example.com,Senior
C024164,22,Female,Faro,user24164@example.com,Youth (16-24)
C024165,16,Other,Braga,user24165@example.com,Youth (16-24)
C024166,35,Other,Lisbon,user24166@example.com,Adult (25-45)
C024167,59,Other,Braga,user24167@example.com,Middle-aged (46-60)
C024168,66,Male,Faro,user24168@example.com,Senior
C024169,34,Female,Coimbra,user24169@example.com,Adult (25-45)
C024170,22,Other,Coimbra,user24170@example.com,Youth (16-24)
C024171,41,Female,Coimbra,user24171@example.com,Adult (25-45)
C024172,63,Female,Lisbon,user24172@example.com,Senior
C024173,65,Female,Lisbon,user24173@example.com,Senior
C024174,56,Female,Faro,user24174@example.com,Middle-aged (46-60)
C024175,42,Female,Braga,user24175@example.com,Adult (25-45)
C024176,27,Other,Porto,user24176@example.com,Adult (25-45)
C024177,57,Other,Lisbon,user24177@example.com,Middle-aged (46-60)
C024178,62,Male,Braga,user24178@example.com,Senior
C024179,63,Female,Porto,user24179@example.com,Senior
C024180,65,Female,Coimbra,user24180@example.com,Senior
C024181,28,Unknown,Coimbra,user24181@example.com,Adult (25-45)
C024182,17,Other,Braga,user24182@example.com,Youth (16-24)
C024183,26,Male,Faro,user24183@example.com,Adult (25-45)
C024184,54,Male,Faro,user24184@example.com,Middle-aged (46-60)
C024185,61,Male,Lisbon,user24185@example.com,Senior
C024186,40,Other,Braga,user24186@example.com,Adult (25-45)
C024187,59,Male,Faro,user24187@example.com,Middle-aged (46-60)
C024188,20,Other,Faro,Unknown,Youth (16-24)
C024189,69,Male,Coimbra,user24189@example.com,Senior
C024190,32,Female,Lisbon,user24190@example.com,Adult (25-45)
C024191,25,Female,Braga,user24191@example.com,Adult (25-45)
C024192,38,Other,Braga,user24192@example.com,Adult (25-45)
C024193,66,Female,Faro,user24193@example.com,Senior
C024194,20,Female,Lisbon,user24194@example.com,Youth (16-24)
C024195,44,Other,Coimbra,user24195@example.com,Adult (25-45)
C024196,38,Female,Coimbra,user24196@example.com,Adult (25-45)
C024197,37,Other,Braga,user24197@example.com,Adult (25-45)
C024198,30,Other,Coimbra,user24198@example.com,Adult (25-45)
C024199,40,Male,Coimbra,user24199@example.com,Adult (25-45)
C024200,54,Other,Porto,user24200@example.com,Middle-aged (46-60)
C024201,47,Other,Porto,user24201@example.com,Middle-aged (46-60)
C024202,53,Other,Coimbra,user24202@example.com,Middle-aged (46-60)
C024203,33,Male,Coimbra,user24203@example.com,Adult (25-45)
C024204,21,Other,Porto,user24204@example.com,Youth (16-24)
C024205,57,Male,Lisbon,user24205@example.com,Middle-aged (46-60)
C024206,33,Other,Coimbra,user24206@example.com,Adult (25-45)
C024207,44,Other,Braga,user24207@example.com,Adult (25-45)
C024208,54,Female,Lisbon,user24208@example.com,Middle-aged (46-60)
C024209,69,Male,Lisbon,user24209@example.com,Senior
C024210,54,Other,Coimbra,user24210@example.com,Middle-aged (46-60)
C024211,30,Female,Coimbra,user24211@example.com,Adult (25-45)
C024212,49,Male,Lisbon,user24212@example.com,Middle-aged (46-60)
C024213,17,Female,Coimbra,user24213@example.com,Youth (16-24)
C024214,24,Male,Porto,user24214@example.com,Youth (16-24)
C024215,21,Other,Lisbon,user24215@example.com,Youth (16-24)
C024216,31,Other,Faro,user24216@example.com,Adult (25-45)
C024217,35,Female,Coimbra,user24217@example.com,Adult (25-45)
C024218,32,Female,Porto,user24218@example.com,Adult (25-45)
C024219,67,Female,Coimbra,user24219@example.com,Senior
C024220,29,Female,Braga,user24220@example.com,Adult (25-45)
C024221,48,Female,Lisbon,user24221@example.com,Middle-aged (46-60)
C024222,61,Female,Lisbon,user24222@example.com,Senior
C024223,44,Male,Braga,user24223@example.com,Adult (25-45)
C024224,36,Male,Lisbon,user24224@example.com,Adult (25-45)
C024225,63,Male,Braga,user24225@example.com,Senior
C024226,25,Male,Porto,user24226@example.com,Adult (25-45)
C024227,57,Other,Coimbra,user24227@example.com,Middle-aged (46-60)
C024228,46,Other,Coimbra,user24228@example.com,Middle-aged (46-60)
C024229,66,Female,Braga,user24229@example.com,Senior
C024230,63,Female,Faro,user24230@example.com,Senior
C024231,29,Male,Faro,user24231@example.com,Adult (25-45)
C024232,53,Female,Braga,user24232@example.com,Middle-aged (46-60)
C024233,30,Female,Faro,user24233@example.com,Adult (25-45)
C024234,52,Male,Coimbra,user24234@example.com,Middle-aged (46-60)
C024235,23,Female,Lisbon,user24235@example.com,Youth (16-24)
C024236,47,Female,Lisbon,user24236@example.com,Middle-aged (46-60)
C024237,39,Other,Braga,Unknown,Adult (25-45)
C024238,43,Other,Lisbon,user24238@example.com,Adult (25-45)
C024239,22,Female,Coimbra,user24239@example.com,Youth (16-24)
C024240,45,Male,Lisbon,Unknown,Adult (25-45)
C024241,34,Male,Coimbra,user24241@example.com,Adult (25-45)
C024242,42,Male,Faro,user24242@example.com,Adult (25-45)
C024243,31,Female,Faro,user24243@example.com,Adult (25-45)
C024244,47,Male,Braga,user24244@example.com,Middle-aged (46-60)
C024245,66,Other,Porto,user24245@example.com,Senior
C024246,30,Female,Lisbon,user24246@example.com,Adult (25-45)
C024247,49,Female,Lisbon,user24247@example.com,Middle-aged (46-60)
C024248,18,Female,Coimbra,user24248@example.com,Youth (16-24)
C024249,35,Female,Porto,user24249@example.com,Adult (25-45)
C024250,52,Other,Lisbon,user24250@example.com,Middle-aged (46-60)
C024251,29,Male,Braga,user24251@example.com,Adult (25-45)
C024252,35,Other,Coimbra,user24252@example.com,Adult (25-45)
C024253,40,Male,Coimbra,user24253@example.com,Adult (25-45)
C024254,50,Female,Porto,user24254@example.com,Middle-aged (46-60)
C024255,28,Male,Faro,user24255@example.com,Adult (25-45)
C024256,31,Unknown,Porto,user24256@example.com,Adult (25-45)
C024257,42,Male,Lisbon,Unknown,Adult (25-45)
C024258,65,Male,Lisbon,user24258@example.com,Senior
C024259,47,Male,Coimbra,user24259@example.com,Middle-aged (46-60)
C024260,31,Female,Braga,user24260@example.com,Adult (25-45)
C024261,56,Male,Lisbon,user24261@example.com,Middle-aged (46-60)
C024262,58,Female,Lisbon,user24262@example.com,Middle-aged (46-60)
C024263,23,Other,Coimbra,user24263@example.com,Youth (16-24)
C024264,52,Male,Lisbon,user24264@example.com,Middle-aged (46-60)
C024265,58,Female,Porto,user24265@example.com,Middle-aged (46-60)
C024266,67,Other,Coimbra,user24266@example.com,Senior
C024267,67,Female,Braga,user24267@example.com,Senior
C024268,36,Other,Lisbon,user24268@example.com,Adult (25-45)
C024269,28,Female,Porto,user24269@example.com,Adult (25-45)
C024270,64,Female,Faro,user24270@example.com,Senior
C024271,44,Male,Lisbon,user24271@example.com,Adult (25-45)
C024272,16,Other,Faro,user24272@example.com,Youth (16-24)
C024273,25,Female,Coimbra,user24273@example.com,Adult (25-45)
C024274,53,Other,Faro,user24274@example.com,Middle-aged (46-60)
C024275,32,Other,Porto,user24275@example.com,Adult (25-45)
C024276,60,Female,Porto,user24276@example.com,Middle-aged (46-60)
C024277,22,Male,Braga,user24277@example.com,Youth (16-24)
C024278,46,Male,Porto,user24278@example.com,Middle-aged (46-60)
C024279,61,Female,Lisbon,user24279@example.com,Senior
C024280,60,Unknown,Porto,user24280@example.com,Middle-aged (46-60)
C024281,33,Other,Lisbon,user24281@example.com,Adult (25-45)
C024282,30,Other,Coimbra,user24282@example.com,Adult (25-45)
C024283,62,Other,Faro,user24283@example.com,Senior
C024284,38,Male,Lisbon,user24284@example.com,Adult (25-45)
C024285,59,Female,Lisbon,user24285@example.com,Middle-aged (46-60)
C024286,16,Other,Coimbra,user24286@example.com,Youth (16-24)
C024287,59,Female,Coimbra,user24287@example.com,Middle-aged (46-60)
C024288,58,Female,Lisbon,user24288@example.com,Middle-aged (46-60)
C024289,48,Female,Lisbon,user24289@example.com,Middle-aged (46-60)
C024290,67,Male,Coimbra,user24290@example.com,Senior
C024291,45,Other,Porto,user24291@example.com,Adult (25-45)
C024292,20,Male,Porto,user24292@example.com,Youth (16-24)
C024293,48,Other,Porto,user24293@example.com,Middle-aged (46-60)
C024294,36,Other,Lisbon,user24294@example.com,Adult (25-45)
C024295,34,Female,Porto,user24295@example.com,Adult (25-45)
C024296,48,Female,Coimbra,user24296@example.com,Middle-aged (46-60)
C024297,69,Male,Faro,user24297@example.com,Senior
C024298,31,Female,Coimbra,user24298@example.com,Adult (25-45)
C024299,57,Female,Porto,user24299@example.com,Middle-aged (46-60)
C024300,29,Female,Lisbon,user24300@example.com,Adult (25-45)
C024301,17,Other,Coimbra,user24301@example.com,Youth (16-24)
C024302,49,Other,Coimbra,Unknown,Middle-aged (46-60)
C024303,37,Other,Faro,user24303@example.com,Adult (25-45)
C024304,55,Male,Braga,user24304@example.com,Middle-aged (46-60)
C024305,51,Male,Porto,user24305@example.com,Middle-aged (46-60)
C024306,68,Female,Porto,user24306@example.com,Senior
C024307,65,Other,Coimbra,user24307@example.com,Senior
C024308,40,Female,Lisbon,user24308@example.com,Adult (25-45)
C024309,41,Other,Lisbon,user24309@example.com,Adult (25-45)
C024310,18,Male,Faro,user24310@example.com,Youth (16-24)
C024311,26,Other,Coimbra,user24311@example.com,Adult (25-45)
C024312,52,Other,Lisbon,user24312@example.com,Middle-aged (46-60)
C024313,48,Other,Braga,user24313@example.com,Middle-aged (46-60)
C024314,36,Other,Coimbra,user24314@example.com,Adult (25-45)
C024315,41,Other,Faro,user24315@example.com,Adult (25-45)
C024316,21,Female,Porto,user24316@example.com,Youth (16-24)
C024317,65,Other,Faro,user24317@example.com,Senior
C024318,19,Other,Braga,user24318@example.com,Youth (16-24)
C024319,57,Female,Lisbon,user24319@example.com,Middle-aged (46-60)
C024320,43,Other,Braga,Unknown,Adult (25-45)
C024321,36,Female,Porto,user24321@example.com,Adult (25-45)
C024322,24,Male,Coimbra,user24322@example.com,Youth (16-24)
C024323,36,Other,Coimbra,user24323@example.com,Adult (25-45)
C024324,67,Male,Faro,user24324@example.com,Senior
C024325,54,Other,Porto,user24325@example.com,Middle-aged (46-60)
C024326,53,Male,Coimbra,user24326@example.com,Middle-aged (46-60)
C024327,29,Other,Coimbra,user24327@example.com,Adult (25-45)
C024328,47,Male,Lisbon,user24328@example.com,Middle-aged (46-60)
C024329,67,Other,Faro,user24329@example.com,Senior
C024330,16,Male,Faro,user24330@example.com,Youth (16-24)
C024331,54,Other,Braga,user24331@example.com,Middle-aged (46-60)
C024332,45,Male,Coimbra,user24332@example.com,Adult (25-45)
C024333,21,Male,Faro,user24333@example.com,Youth (16-24)
C024334,29,Other,Coimbra,user24334@example.com,Adult (25-45)
C024335,66,Other,Braga,user24335@example.com,Senior
C024336,18,Female,Lisbon,user24336@example.com,Youth (16-24)
C024337,39,Female,Coimbra,user24337@example.com,Adult (25-45)
C024338,31,Male,Faro,user24338@example.com,Adult (25-45)
C024339,38,Female,Lisbon,user24339@example.com,Adult (25-45)
C024340,50,Male,Porto,user24340@example.com,Middle-aged (46-60)
C024341,36,Female,Faro,user24341@example.com,Adult (25-45)
C024342,57,Female,Coimbra,user24342@example.com,Middle-aged (46-60)
C024343,19,Male,Braga,Unknown,Youth (16-24)
C024344,37,Female,Coimbra,user24344@example.com,Adult (25-45)
C024345,30,Other,Braga,user24345@example.com,Adult (25-45)
C024346,42,Other,Faro,user24346@example.com,Adult (25-45)
C024347,52,Male,Faro,user24347@example.com,Middle-aged (46-60)
C024348,18,Other,Coimbra,user24348@example.com,Youth (16-24)
C024349,31,Other,Coimbra,user24349@example.com,Adult (25-45)
C024350,43,Male,Coimbra,user24350@example.com,Adult (25-45)
C024351,52,Other,Braga,user24351@example.com,Middle-aged (46-60)
C024352,54,Female,Coimbra,user24352@example.com,Middle-aged (46-60)
C024353,52,Other,Coimbra,user24353@example.com,Middle-aged (46-60)
C024354,61,Female,Faro,user24354@example.com,Senior
C024355,29,Female,Lisbon,user24355@example.com,Adult (25-45)
C024356,37,Male,Braga,user24356@example.com,Adult (25-45)
C024357,66,Other,Coimbra,user24357@example.com,Senior
C024358,59,Female,Coimbra,user24358@example.com,Middle-aged (46-60)
C024359,69,Other,Porto,user24359@example.com,Senior
C024360,68,Other,Lisbon,user24360@example.com,Senior
C024361,24,Female,Coimbra,user24361@example.com,Youth (16-24)
C024362,27,Female,Lisbon,user24362@example.com,Adult (25-45)
C024363,58,Other,Lisbon,user24363@example.com,Middle-aged (46-60)
C024364,16,Female,Faro,user24364@example.com,Youth (16-24)
C024365,58,Male,Faro,user24365@example.com,Middle-aged (46-60)
C024366,35,Male,Faro,user24366@example.com,Adult (25-45)
C024367,21,Other,Lisbon,user24367@example.com,Youth (16-24)
C024368,27,Male,Braga,user24368@example.com,Adult (25-45)
C024369,61,Female,Porto,user24369@example.com,Senior
C024370,39,Other,Coimbra,user24370@example.com,Adult (25-45)
C024371,20,Other,Lisbon,user24371@example.com,Youth (16-24)
C024372,36,Female,Coimbra,user24372@example.com,Adult (25-45)
C024373,49,Other,Braga,user24373@example.com,Middle-aged (46-60)
C024374,64,Male,Lisbon,user24374@example.com,Senior
C024375,54,Other,Lisbon,user24375@example.com,Middle-aged (46-60)
C024376,37,Female,Lisbon,user24376@example.com,Adult (25-45)
C024377,62,Female,Coimbra,user24377@example.com,Senior
C024378,36,Female,Braga,user24378@example.com,Adult (25-45)
C024379,62,Male,Coimbra,user24379@example.com,Senior
C024380,68,Male,Coimbra,user24380@example.com,Senior
C024381,23,Male,Coimbra,user24381@example.com,Youth (16-24)
C024382,44,Other,Coimbra,user24382@example.com,Adult (25-45)
C024383,56,Other,Coimbra,user24383@example.com,Middle-aged (46-60)
C024384,50,Male,Faro,user24384@example.com,Middle-aged (46-60)
C024385,34,Male,Coimbra,user24385@example.com,Adult (25-45)
C024386,59,Male,Braga,user24386@example.com,Middle-aged (46-60)
C024387,43,Female,Faro,user24387@example.com,Adult (25-45)
C024388,43,Other,Braga,user24388@example.com,Adult (25-45)
C024389,31,Female,Lisbon,user24389@example.com,Adult (25-45)
C024390,61,Other,Porto,user24390@example.com,Senior
C024391,60,Male,Porto,user24391@example.com,Middle-aged (46-60)
C024392,17,Other,Coimbra,user24392@example.com,Youth (16-24)
C024393,69,Female,Coimbra,user24393@example.com,Senior
C024394,49,Female,Lisbon,user24394@example.com,Middle-aged (46-60)
C024395,32,Male,Braga,user24395@example.com,Adult (25-45)
C024396,17,Other,Lisbon,user24396@example.com,Youth (16-24)
C024397,55,Male,Faro,user24397@example.com,Middle-aged (46-60)
C024398,33,Male,Faro,user24398@example.com,Adult (25-45)
C024399,60,Unknown,Coimbra,user24399@example.com,Middle-aged (46-60)
C024400,21,Female,Faro,user24400@example.com,Youth (16-24)
C024401,61,Other,Braga,user24401@example.com,Senior
C024402,20,Other,Braga,user24402@example.com,Youth (16-24)
C024403,51,Female,Coimbra,user24403@example.com,Middle-aged (46-60)
C024404,32,Male,Lisbon,user24404@example.com,Adult (25-45)
C024405,38,Other,Braga,user24405@example.com,Adult (25-45)
C024406,35,Female,Lisbon,user24406@example.com,Adult (25-45)
C024407,62,Female,Faro,user24407@example.com,Senior
C024408,58,Female,Coimbra,user24408@example.com,Middle-aged (46-60)
C024409,64,Male,Faro,user24409@example.com,Senior
C024410,46,Other,Faro,user24410@example.com,Middle-aged (46-60)
C024411,20,Male,Coimbra,user24411@example.com,Youth (16-24)
C024412,60,Male,Coimbra,user24412@example.com,Middle-aged (46-60)
C024413,44,Male,Porto,user24413@example.com,Adult (25-45)
C024414,28,Female,Coimbra,user24414@example.com,Adult (25-45)
C024415,59,Female,Porto,user24415@example.com,Middle-aged (46-60)
C024416,52,Male,Coimbra,user24416@example.com,Middle-aged (46-60)
C024417,21,Female,Porto,user24417@example.com,Youth (16-24)
C024418,34,Male,Lisbon,user24418@example.com,Adult (25-45)
C024419,29,Other,Faro,user24419@example.com,Adult (25-45)
C024420,37,Other,Porto,user24420@example.com,Adult (25-45)
C024421,17,Male,Faro,user24421@example.com,Youth (16-24)
C024422,46,Female,Lisbon,user24422@example.com,Middle-aged (46-60)
C024423,25,Other,Lisbon,user24423@example.com,Adult (25-45)
C024424,36,Other,Lisbon,user24424@example.com,Adult (25-45)
C024425,19,Male,Lisbon,user24425@example.com,Youth (16-24)
C024426,17,Female,Braga,user24426@example.com,Youth (16-24)
C024427,39,Female,Porto,user24427@example.com,Adult (25-45)
C024428,28,Male,Braga,user24428@example.com,Adult (25-45)
C024429,53,Male,Coimbra,user24429@example.com,Middle-aged (46-60)
C024430,68,Male,Porto,user24430@example.com,Senior
C024431,31,Female,Porto,user24431@example.com,Adult (25-45)
C024432,17,Male,Porto,user24432@example.com,Youth (16-24)
C024433,47,Female,Coimbra,user24433@example.com,Middle-aged (46-60)
C024434,45,Unknown,Porto,user24434@example.com,Adult (25-45)
C024435,36,Other,Porto,user24435@example.com,Adult (25-45)
C024436,47,Other,Porto,user24436@example.com,Middle-aged (46-60)
C024437,26,Male,Coimbra,user24437@example.com,Adult (25-45)
C024438,49,Female,Porto,user24438@example.com,Middle-aged (46-60)
C024439,21,Male,Braga,user24439@example.com,Youth (16-24)
C024440,53,Male,Lisbon,user24440@example.com,Middle-aged (46-60)
C024441,23,Female,Faro,user24441@example.com,Youth (16-24)
C024442,24,Female,Faro,user24442@example.com,Youth (16-24)
C024443,59,Female,Braga,user24443@example.com,Middle-aged (46-60)
C024444,49,Female,Porto,user24444@example.com,Middle-aged (46-60)
C024445,30,Other,Lisbon,user24445@example.com,Adult (25-45)
C024446,44,Other,Lisbon,user24446@example.com,Adult (25-45)
C024447,46,Male,Porto,user24447@example.com,Middle-aged (46-60)
C024448,26,Female,Faro,user24448@example.com,Adult (25-45)
C024449,66,Female,Lisbon,user24449@example.com,Senior
C024450,19,Female,Lisbon,user24450@example.com,Youth (16-24)
C024451,47,Female,Lisbon,Unknown,Middle-aged (46-60)
C024452,32,Other,Coimbra,user24452@example.com,Adult (25-45)
C024453,33,Other,Porto,user24453@example.com,Adult (25-45)
C024454,26,Male,Porto,user24454@example.com,Adult (25-45)
C024455,42,Female,Lisbon,user24455@example.com,Adult (25-45)
C024456,68,Other,Lisbon,user24456@example.com,Senior
C024457,20,Male,Coimbra,user24457@example.com,Youth (16-24)
C024458,60,Female,Porto,user24458@example.com,Middle-aged (46-60)
C024459,24,Female,Coimbra,user24459@example.com,Youth (16-24)
C024460,21,Male,Lisbon,user24460@example.com,Youth (16-24)
C024461,51,Other,Porto,user24461@example.com,Middle-aged (46-60)
C024462,18,Female,Lisbon,user24462@example.com,Youth (16-24)
C024463,21,Female,Coimbra,user24463@example.com,Youth (16-24)
C024464,26,Other,Porto,user24464@example.com,Adult (25-45)
C024465,22,Other,Porto,user24465@example.com,Youth (16-24)
C024466,35,Male,Lisbon,user24466@example.com,Adult (25-45)
C024467,45,Other,Faro,user24467@example.com,Adult (25-45)
C024468,47,Other,Coimbra,user24468@example.com,Middle-aged (46-60)
C024469,34,Male,Lisbon,user24469@example.com,Adult (25-45)
C024470,47,Other,Porto,user24470@example.com,Middle-aged (46-60)
C024471,35,Male,Coimbra,user24471@example.com,Adult (25-45)
C024472,40,Other,Faro,user24472@example.com,Adult (25-45)
C024473,56,Male,Braga,user24473@example.com,Middle-aged (46-60)
C024474,20,Female,Lisbon,user24474@example.com,Youth (16-24)
C024475,30,Male,Faro,user24475@example.com,Adult (25-45)
C024476,37,Male,Porto,user24476@example.com,Adult (25-45)
C024477,65,Other,Porto,user24477@example.com,Senior
C024478,26,Male,Coimbra,user24478@example.com,Adult (25-45)
C024479,69,Female,Porto,user24479@example.com,Senior
C024480,55,Other,Porto,user24480@example.com,Middle-aged (46-60)
C024481,29,Other,Lisbon,user24481@example.com,Adult (25-45)
C024482,61,Other,Coimbra,user24482@example.com,Senior
C024483,41,Male,Coimbra,user24483@example.com,Adult (25-45)
C024484,35,Other,Coimbra,user24484@example.com,Adult (25-45)
C024485,56,Other,Porto,user24485@example.com,Middle-aged (46-60)
C024486,26,Male,Lisbon,user24486@example.com,Adult (25-45)
C024487,33,Male,Coimbra,user24487@example.com,Adult (25-45)
C024488,68,Other,Porto,user24488@example.com,Senior
C024489,51,Female,Porto,user24489@example.com,Middle-aged (46-60)
C024490,59,Male,Porto,user24490@example.com,Middle-aged (46-60)
C024491,37,Female,Porto,user24491@example.com,Adult (25-45)
C024492,20,Female,Faro,user24492@example.com,Youth (16-24)
C024493,58,Male,Porto,user24493@example.com,Middle-aged (46-60)
C024494,45,Male,Faro,user24494@example.com,Adult (25-45)
C024495,53,Female,Faro,user24495@example.com,Middle-aged (46-60)
C024496,39,Other,Porto,user24496@example.com,Adult (25-45)
C024497,44,Female,Faro,user24497@example.com,Adult (25-45)
C024498,31,Male,Braga,user24498@example.com,Adult (25-45)
C024499,59,Female,Faro,user24499@example.com,Middle-aged (46-60)
C024500,41,Other,Faro,user24500@example.com,Adult (25-45)
C024501,52,Other,Braga,user24501@example.com,Middle-aged (46-60)
C024502,34,Female,Braga,user24502@example.com,Adult (25-45)
C024503,43,Female,Porto,user24503@example.com,Adult (25-45)
C024504,18,Male,Lisbon,user24504@example.com,Youth (16-24)
C024505,25,Other,Lisbon,user24505@example.com,Adult (25-45)
C024506,45,Male,Porto,user24506@example.com,Adult (25-45)
C024507,33,Female,Porto,user24507@example.com,Adult (25-45)
C024508,21,Other,Coimbra,user24508@example.com,Youth (16-24)
C024509,25,Unknown,Lisbon,user24509@example.com,Adult (25-45)
C024510,43,Female,Faro,user24510@example.com,Adult (25-45)
C024511,66,Other,Coimbra,user24511@example.com,Senior
C024512,65,Other,Faro,user24512@example.com,Senior
C024513,43,Female,Coimbra,user24513@example.com,Adult (25-45)
C024514,42,Female,Lisbon,user24514@example.com,Adult (25-45)
C024515,36,Male,Faro,user24515@example.com,Adult (25-45)
C024516,42,Male,Coimbra,user24516@example.com,Adult (25-45)
C024517,47,Male,Braga,user24517@example.com,Middle-aged (46-60)
C024518,45,Male,Faro,user24518@example.com,Adult (25-45)
C024519,69,Other,Lisbon,Unknown,Senior
C024520,39,Other,Braga,user24520@example.com,Adult (25-45)
C024521,39,Other,Coimbra,user24521@example.com,Adult (25-45)
C024522,20,Other,Faro,user24522@example.com,Youth (16-24)
C024523,60,Female,Porto,user24523@example.com,Middle-aged (46-60)
C024524,55,Male,Braga,user24524@example.com,Middle-aged (46-60)
C024525,59,Other,Lisbon,user24525@example.com,Middle-aged (46-60)
C024526,52,Other,Faro,user24526@example.com,Middle-aged (46-60)
C024527,26,Male,Porto,user24527@example.com,Adult (25-45)
C024528,22,Male,Lisbon,user24528@example.com,Youth (16-24)
C024529,17,Male,Porto,user24529@example.com,Youth (16-24)
C024530,38,Male,Coimbra,user24530@example.com,Adult (25-45)
C024531,20,Other,Faro,user24531@example.com,Youth (16-24)
C024532,33,Female,Faro,user24532@example.com,Adult (25-45)
C024533,17,Female,Braga,user24533@example.com,Youth (16-24)
C024534,60,Male,Coimbra,user24534@example.com,Middle-aged (46-60)
C024535,67,Male,Porto,user24535@example.com,Senior
C024536,55,Other,Braga,user24536@example.com,Middle-aged (46-60)
C024537,49,Female,Lisbon,user24537@example.com,Middle-aged (46-60)
C024538,18,Female,Porto,user24538@example.com,Youth (16-24)
C024539,24,Other,Porto,user24539@example.com,Youth (16-24)
C024540,60,Other,Braga,user24540@example.com,Middle-aged (46-60)
C024541,22,Other,Faro,user24541@example.com,Youth (16-24)
C024542,52,Female,Lisbon,user24542@example.com,Middle-aged (46-60)
C024543,53,Female,Porto,user24543@example.com,Middle-aged (46-60)
C024544,32,Male,Braga,user24544@example.com,Adult (25-45)
C024545,19,Female,Lisbon,user24545@example.com,Youth (16-24)
C024546,45,Other,Coimbra,user24546@example.com,Adult (25-45)
C024547,22,Male,Braga,user24547@example.com,Youth (16-24)
C024548,25,Female,Lisbon,user24548@example.com,Adult (25-45)
C024549,67,Female,Faro,user24549@example.com,Senior
C024550,20,Other,Braga,user24550@example.com,Youth (16-24)
C024551,44,Other,Porto,user24551@example.com,Adult (25-45)
C024552,64,Other,Porto,user24552@example.com,Senior
C024553,30,Female,Faro,user24553@example.com,Adult (25-45)
C024554,36,Male,Faro,user24554@example.com,Adult (25-45)
C024555,63,Other,Faro,user24555@example.com,Senior
C024556,30,Other,Braga,user24556@example.com,Adult (25-45)
C024557,19,Female,Braga,user24557@example.com,Youth (16-24)
C024558,56,Female,Coimbra,user24558@example.com,Middle-aged (46-60)
C024559,37,Male,Porto,user24559@example.com,Adult (25-45)
C024560,16,Other,Lisbon,user24560@example.com,Youth (16-24)
C024561,36,Female,Coimbra,user24561@example.com,Adult (25-45)
